chrom	start	end	sample1	sample2
chr3	210063350	210064616	NC358:0	
chr3	210064617	210089240	NC358:0	
chr3	210089241	210090720	NC358:0	
chr3	210090721	210130704	NC358:0	
chr3	210130705	210135231	NC358:0	
chr3	210135232	210216493	NC358:0	
chr3	210216494	210224588	NC358:0	
chr3	210224589	210248757	NC358:0	
chr3	210248758	210250168	NC358:0	
chr3	210250169	210337868	NC358:0	
chr3	210337869	210345513	NC358:0	
chr3	210345514	210352391	NC358:0	
chr3	210352392	210355112	NC358:0	
chr3	210355113	210362553	NC358:0	
chr3	210362554	210373116	NC358:0	
chr3	210373117	210459767	NC358:0	
chr3	210459768	210462019	NC358:0	
chr3	210462020	210491923	NC358:0	
chr3	210491924	210497811	NC358:0	
chr3	210497812	210498331	NC358:0	
chr3	210498332	210503908	NC358:0	
chr3	210503909	210602626	NC358:0	
chr3	210602627	210605748	NC358:0	
chr3	210605749	210630222	NC358:0	
chr3	210630223	210632877	NC358:0	
chr3	210632878	210644062	NC358:0	
chr3	210644063	210646269	NC358:0	
chr3	210646270	210647318	NC358:0	
chr3	210647319	210651980	NC358:0	
chr3	210651981	210693672	NC358:0	
chr3	210693673	210702082	NC358:0	
chr3	210702083	210732662	NC358:0	
chr3	210732663	210736725	NC358:0	
chr3	210736726	210738690	NC358:0	
chr3	210738691	210741641	NC358:0	
chr3	210741642	210745773	NC358:0	
chr3	210745774	210750759	NC358:0	
chr3	210750760	210778926	NC358:0	
chr3	210778927	210781520	NC358:0	
chr3	210781521	210831813	NC358:0	
chr3	210831814	210834589	NC358:0	
chr3	210834590	210846703	NC358:0	
chr3	210846704	210853652	NC358:0	
chr3	210853653	210858186	NC358:0	
chr3	210858187	210860715	NC358:0	
chr3	210860716	210895237	NC358:0	
chr3	210895238	210897900	NC358:0	
chr3	210897901	210992622	NC358:0	
chr3	210992623	211003018	NC358:0	
chr3	211003019	211053960	NC358:0	
chr3	211053961	211064238	NC358:0	
chr3	211064239	211066202	NC358:0	
chr3	211066203	211083138	NC358:0	
chr3	211083139	211092832	NC358:0	
chr3	211092833	211095453	NC358:0	
chr3	211095454	211157741	NC358:0	
chr3	211157742	211159884	NC358:0	
chr3	211159885	211160912	NC358:0	
chr3	211160913	211169000	NC358:0	
chr3	211169001	211177543	NC358:0	
chr3	211177544	211218945	NC358:0	
chr3	211218946	211223376	NC358:0	
chr3	211223377	211273871	NC358:0	
chr3	211273872	211282414	NC358:0	
chr3	211282415	211320770	NC358:0	
chr3	211320771	211345146	NC358:0	
chr3	211345147	211356103	NC358:0	
chr3	211356104	211478588	NC358:0	
chr3	211478589	211483558	NC358:0	
chr3	211483559	211539583	NC358:0	
chr3	211539584	211550247	NC358:0	
chr3	211550248	211672237	NC358:0	
chr3	211672238	211676918	NC358:0	
chr3	211676919	211706597	NC358:0	
chr3	211706598	211714268	NC358:0	
chr3	211714269	211718086	NC358:0	
chr3	211718087	211719545	NC358:0	
chr3	211719546	211835855	NC358:0	
chr3	211835856	211858458	NC358:0	
chr3	211858459	211935498	NC358:0	
chr3	211935499	211940690	NC358:0	
chr3	211940691	211994815	NC358:0	
chr3	211994816	211998542	NC358:0	
chr3	211998543	212033790	NC358:0	
chr3	212033791	212046264	NC358:0	
chr3	212046265	212049422	NC358:0	
chr3	212049423	212065742	NC358:0	
chr3	212065743	212069068	NC358:0	
chr3	212069069	212115119	NC358:0	
chr3	212115120	212117766	NC358:0	
chr3	212117767	212192442	NC358:0	
chr3	212192443	212194365	NC358:0	
chr3	212194366	212215967	NC358:0	
chr3	212215968	212221772	NC358:0	
chr3	212221773	212224263	NC358:0	
chr3	212224264	212232517	NC358:0	
chr3	212232518	212278423	NC358:0	
chr3	212278424	212282049	NC358:0	
chr3	212282050	212283093	NC358:0	
chr3	212283094	212286510	NC358:0	
chr3	212286511	212296857	NC358:0	
chr3	212296858	212299197	NC358:0	
chr3	212299198	212309278	NC358:0	
chr3	212309279	212310626	NC358:0	
chr3	212310627	212363813	NC358:0	
chr3	212363814	212365989	NC358:0	
chr3	212365990	212366538	NC358:0	
chr3	212366539	212368326	NC358:0	
chr3	212368327	212385081	NC358:0	
chr3	212385082	212386432	NC358:0	
chr3	212386433	212399841	NC358:0	
chr3	212399842	212401295	NC358:0	
chr3	212401296	212410163	NC358:0	
chr3	212410164	212412323	NC358:0	
chr3	212412324	212414128	NC358:0	
chr3	212414129	212415532	NC358:0	
chr3	212415533	212417656	NC358:0	
chr3	212417657	212424358	NC358:0	
chr3	212424359	212433706	NC358:0	
chr3	212433707	212461046	NC358:0	
chr3	212461047	212478565	NC358:0	
chr3	212478566	212493836	NC358:0	
chr3	212493837	212514547	NC358:0	
chr3	212514548	212559071	NC358:0	
chr3	212559072	212576392	NC358:0	
chr3	212576393	212619622	NC358:0	
chr3	212619623	212633001	NC358:0	
chr3	212633002	212704162	NC358:0	
chr3	212704163	212706681	NC358:0	
chr3	212706682	212727877	NC358:0	
chr3	212727878	212738119	NC358:0	
chr3	212738120	212778147	NC358:0	
chr3	212778148	212780318	NC358:0	
chr3	212780319	212794519	NC358:0	
chr3	212794520	212804214	NC358:0	
chr3	212804215	212809493	NC358:0	
chr3	212809494	212812528	NC358:0	
chr3	212812529	212959294	NC358:0	
chr3	212959295	212970193	NC358:0	
chr3	212970194	212971935	NC358:0	
chr3	212971936	212976731	NC358:0	
chr3	212976732	212977345	NC358:0	
chr3	212977346	212988168	NC358:0	
chr3	212988169	212989315	NC358:0	
chr3	212989316	213000571	NC358:0	
chr3	213000572	213010446	NC358:0	
chr3	213010447	213012289	NC358:0	
chr3	213012290	213014886	NC358:0	
chr3	213014887	213015820	NC358:0	
chr3	213015821	213018198	NC358:0	
chr3	213018199	213054762	NC358:0	
chr3	213054763	213066962	NC358:0	
chr3	213066963	213067626	NC358:0	
chr3	213067627	213070319	NC358:0	
chr3	213070320	213106931	NC358:0	
chr3	213106932	213109391	NC358:0	
chr3	213109392	213111307	NC358:0	
chr3	213111308	213117564	NC358:0	
chr3	213117565	213122908	NC358:0	
chr3	213122909	213187106	NC358:0	
chr3	213187107	213192535	NC358:0	
chr3	213192536	213277784	NC358:0	
chr3	213277785	213326259	NC358:0	
chr3	213326260	213340215	B73:0	
chr3	213340216	213342811	B73:0	
chr3	213342812	213468675	B73:0	
chr3	213468676	213476582	B73:0	
chr3	213476583	213477392	B73:0	
chr3	213477393	213479897	B73:0	
chr3	213479898	213485411	B73:0	
chr3	213485412	213500321	B73:0	
chr3	213500322	213618176	B73:0	
chr3	213618177	213629472	B73:0	
chr3	213629473	213634346	B73:0	
chr3	213634347	213635815	B73:0	
chr3	213635816	213641850	B73:0	
chr3	213641851	213663118	B73:0	
chr3	213663119	213689999	B73:0	
chr3	213690000	213906082	B73:0	
chr3	213906083	213919187	B73:0	
chr3	213919188	213977185	B73:0	
chr3	213977186	213978638	B73:0	
chr3	213978639	213979836	B73:0	
chr3	213979837	213981358	B73:0	
chr3	213981359	213986813	B73:0	
chr3	213986814	213991807	B73:0	
chr3	213991808	214039306	B73:0	
chr3	214039307	214047188	B73:0	
chr3	214047189	214095962	B73:0	
chr3	214095963	214097815	B73:0	
chr3	214097816	214098437	B73:0	
chr3	214098438	214100307	B73:0	
chr3	214100308	214110904	B73:0	
chr3	214110905	214114865	B73:0	
chr3	214114866	214116746	B73:0	
chr3	214116747	214119986	B73:0	
chr3	214119987	214187311	B73:0	
chr3	214187312	214193355	B73:0	
chr3	214193356	214199273	B73:0	
chr3	214199274	214206974	B73:0	
chr3	214206975	214294225	B73:0	
chr3	214294226	214297032	B73:0	
chr3	214297033	214353837	B73:0	
chr3	214353838	214361295	B73:0	
chr3	214361296	214425806	B73:0	
chr3	214425807	214452617	B73:0	
chr3	214452618	214460350	B73:0	
chr3	214460351	214472060	B73:0	
chr3	214472061	214477864	B73:0	
chr3	214477865	214495642	B73:0	
chr3	214495643	214497870	B73:0	
chr3	214497871	214520552	B73:0	
chr3	214520553	214522859	B73:0	
chr3	214522860	214524792	B73:0	
chr3	214524793	214527876	B73:0	
chr3	214527877	214552899	B73:0	
chr3	214552900	214557392	B73:0	
chr3	214557393	214604167	B73:0	
chr3	214604168	214608270	B73:0	
chr3	214608271	214617441	B73:0	
chr3	214617442	214621024	B73:0	
chr3	214621025	214622906	B73:0	
chr3	214622907	214626461	B73:0	
chr3	214626462	214663384	B73:0	
chr3	214663385	214666897	B73:0	
chr3	214666898	214675809	B73:0	
chr3	214675810	214677483	B73:0	
chr3	214677484	214679717	B73:0	
chr3	214679718	214685281	B73:0	
chr3	214685282	214687602	B73:0	
chr3	214687603	214692361	B73:0	
chr3	214692362	214696518	B73:0	
chr3	214696519	214724284	B73:0	
chr3	214724285	214729513	B73:0	
chr3	214729514	214734530	B73:0	
chr3	214734531	214738822	B73:0	
chr3	214738823	214804774	B73:0	
chr3	214804775	214806143	B73:0	
chr3	214806144	214806647	B73:0	
chr3	214806648	214809070	B73:0	
chr3	214809071	214857656	B73:0	
chr3	214857657	214859364	B73:0	
chr3	214859365	214929556	B73:0	
chr3	214929557	214930965	B73:0	
chr3	214930966	214933913	B73:0	
chr3	214933914	214935935	B73:0	
chr3	214935936	214937475	B73:0	
chr3	214937476	215085460	B73:0	
chr3	215085461	215089381	B73:0	
chr3	215089382	215136937	B73:0	
chr3	215136938	215148624	B73:0	
chr3	215148625	215151861	B73:0	
chr3	215151862	215225759	B73:0	
chr3	215225760	215231243	B73:0	
chr3	215231244	215232813	B73:0	
chr3	215232814	215235223	B73:0	
chr3	215235224	215242281	B73:0	
chr3	215242282	215243743	B73:0	
chr3	215243744	215301697	B73:0	
chr3	215301698	215318727	B73:0	
chr3	215318728	215320394	B73:0	
chr3	215320395	215327710	B73:0	
chr3	215327711	215386271	B73:0	
chr3	215386272	215391323	B73:0	
chr3	215391324	215426048	B73:0	
chr3	215426049	215429091	B73:0	
chr3	215429092	215434324	B73:0	
chr3	215434325	215438825	B73:0	
chr3	215438826	215439482	B73:0	
chr3	215439483	215443908	B73:0	
chr3	215443909	215491970	B73:0	
chr3	215491971	215501884	B73:0	
chr3	215501885	215555513	B73:0	
chr3	215555514	215563801	B73:0	
chr3	215563802	215638089	B73:0	
chr3	215638090	215642806	B73:0	
chr3	215642807	215652561	B73:0	
chr3	215652562	215656226	B73:0	
chr3	215656227	215691440	B73:0	
chr3	215691441	215696005	B73:0	
chr3	215696006	215718727	B73:0	
chr3	215718728	215719605	B73:0	
chr3	215719606	215722247	B73:0	
chr3	215722248	215726092	B73:0	
chr3	215726093	215728506	B73:0	
chr3	215728507	215731103	B73:0	
chr3	215731104	215733467	B73:0	
chr3	215733468	215777616	B73:0	
chr3	215777617	215778980	B73:0	
chr3	215778981	215804192	B73:0	
chr3	215804193	215810887	B73:0	
chr3	215810888	215821112	B73:0	
chr3	215821113	215826826	B73:0	
chr3	215826827	215855366	B73:0	
chr3	215855367	215864877	B73:0	
chr3	215864878	215946510	B73:0	
chr3	215946511	215951025	B73:0	
chr3	215951026	215971724	B73:0	
chr3	215971725	215973544	B73:0	
chr3	215973545	216012717	B73:0	
chr3	216012718	216030222	B73:0	
chr3	216030223	216093608	B73:0	
chr3	216093609	216096184	B73:0	
chr3	216096185	216098542	B73:0	
chr3	216098543	216102247	B73:0	
chr3	216102248	216104822	B73:0	
chr3	216104823	216109042	B73:0	
chr3	216109043	216111492	B73:0	
chr3	216111493	216122465	B73:0	
chr3	216122466	216125360	B73:0	
chr3	216125361	216169489	B73:0	
chr3	216169490	216175523	B73:0	
chr3	216175524	216263002	B73:0	
chr3	216263003	216267618	B73:0	
chr3	216267619	216287474	B73:0	
chr3	216287475	216294574	B73:0	
chr3	216294575	216305561	B73:0	
chr3	216305562	216308340	B73:0	
chr3	216308341	216339623	B73:0	
chr3	216339624	216342065	B73:0	
chr3	216342066	216347010	B73:0	
chr3	216347011	216350579	B73:0	
chr3	216350580	216355464	B73:0	
chr3	216355465	216380057	B73:0	
chr3	216380058	216383196	B73:0	
chr3	216383197	216411727	B73:0	
chr3	216411728	216443249	B73:0	
chr3	216443250	216525298	B73:0	
chr3	216525299	216532843	B73:0	
chr3	216532844	216571162	B73:0	
chr3	216571163	216575817	B73:0	
chr3	216575818	216616216	B73:0	
chr3	216616217	216618220	B73:0	
chr3	216618221	216620836	B73:0	
chr3	216620837	216713719	B73:0	
chr3	216713720	216720145	B73:0	
chr3	216720146	216728338	B73:0	
chr3	216728339	216737737	B73:0	
chr3	216737738	216741151	B73:0	
chr3	216741152	216787046	B73:0	
chr3	216787047	216788933	B73:0	
chr3	216788934	216794709	B73:0	
chr3	216794710	216796628	B73:0	
chr3	216796629	216798683	B73:0	
chr3	216798684	216803437	B73:0	
chr3	216803438	216905301	B73:0	
chr3	216905302	216914450	B73:0	
chr3	216914451	216956478	B73:0	
chr3	216956479	216969651	B73:0	
chr3	216969652	216981457	B73:0	
chr3	216981458	216982775	B73:0	
chr3	216982776	217121162	B73:0	
chr3	217121163	217125640	B73:0	
chr3	217125641	217303008	B73:0	
chr3	217303009	217305512	B73:0	
chr3	217305513	217342766	B73:0	
chr3	217342767	217346104	B73:0	
chr3	217346105	217350682	B73:0	
chr3	217350683	217351644	B73:0	
chr3	217351645	217353411	B73:0	
chr3	217353412	217356697	B73:0	
chr3	217356698	217383555	B73:0	
chr3	217383556	217386068	B73:0	
chr3	217386069	217390176	B73:0	
chr3	217390177	217393017	B73:0	
chr3	217393018	217429895	B73:0	
chr3	217429896	217435648	B73:0	
chr3	217435649	217446430	B73:0	
chr3	217446431	217477647	B73:0	
chr3	217477648	217486380	B73:0	
chr3	217486381	217494991	B73:0	
chr3	217494992	217496244	B73:0	
chr3	217496245	217500091	B73:0	
chr3	217500092	217502041	B73:0	
chr3	217502042	217507379	B73:0	
chr3	217507380	217508852	B73:0	
chr3	217508853	217529397	B73:0	
chr3	217529398	217531935	B73:0	
chr3	217531936	217576711	B73:0	
chr3	217576712	217580358	B73:0	
chr3	217580359	217593924	B73:0	
chr3	217593925	217595898	B73:0	
chr3	217595899	217602996	B73:0	
chr3	217602997	217614524	B73:0	
chr3	217614525	217635287	B73:0	
chr3	217635288	217637489	B73:0	
chr3	217637490	217645617	B73:0	
chr3	217645618	217650768	B73:0	
chr3	217650769	217653512	B73:0	
chr3	217653513	217656189	B73:0	
chr3	217656190	217784484	B73:0	
chr3	217784485	217794899	B73:0	
chr3	217794900	217807509	B73:0	
chr3	217807510	217824051	B73:0	
chr3	217824052	217883133	B73:0	
chr3	217883134	217888795	B73:0	
chr3	217888796	217904587	B73:0	
chr3	217904588	217908089	B73:0	
chr3	217908090	218033167	B73:0	
chr3	218033168	218046305	B73:0	
chr3	218046306	218063862	B73:0	
chr3	218063863	218068302	B73:0	
chr3	218068303	218079132	B73:0	
chr3	218079133	218083300	B73:0	
chr3	218083301	218085863	B73:0	
chr3	218085864	218108893	B73:0	
chr3	218108894	218110235	B73:0	
chr3	218110236	218138177	B73:0	
chr3	218138178	218141235	B73:0	
chr3	218141236	218170437	B73:0	
chr3	218170438	218175499	B73:0	
chr3	218175500	218311199	B73:0	
chr3	218311200	218312758	B73:0	
chr3	218312759	218316200	B73:0	
chr3	218316201	218325335	B73:0	
chr3	218325336	218363599	B73:0	
chr3	218363600	218366040	B73:0	
chr3	218366041	218373664	B73:0	
chr3	218373665	218376298	B73:0	
chr3	218376299	218456034	B73:0	
chr3	218456035	218463039	B73:0	
chr3	218463040	218593440	B73:0	
chr3	218593441	218613656	B73:0	
chr3	218613657	218632120	B73:0	
chr3	218632121	218645242	B73:0	
chr3	218645243	218789289	B73:0	
chr3	218789290	218798531	B73:0	
chr3	218798532	218839568	B73:0	
chr3	218839569	218847782	B73:0	
chr3	218847783	218882242	B73:0	
chr3	218882243	218888432	B73:0	
chr3	218888433	218914870	B73:0	
chr3	218914871	218924243	B73:0	
chr3	218924244	218971743	B73:0	
chr3	218971744	218979276	B73:0	
chr3	218979277	219108997	B73:0	
chr3	219108998	219137245	B73:0	
chr3	219137246	219138501	B73:0	
chr3	219138502	219143553	B73:0	
chr3	219143554	219145494	B73:0	
chr3	219145495	219146559	B73:0	
chr3	219146560	219149275	B73:0	
chr3	219149276	219181540	B73:0	
chr3	219181541	219184381	B73:0	
chr3	219184382	219194739	B73:0	
chr3	219194740	219197920	B73:0	
chr3	219197921	219209635	B73:0	
chr3	219209636	219211077	B73:0	
chr3	219211078	219215621	B73:0	
chr3	219215622	219244862	B73:0	
chr3	219244863	219248146	B73:0	
chr3	219248147	219362883	B73:0	
chr3	219362884	219368259	B73:0	
chr3	219368260	219375152	B73:0	
chr3	219375153	219380607	B73:0	
chr3	219380608	219385645	B73:0	
chr3	219385646	219387866	B73:0	
chr3	219387867	219388649	B73:0	
chr3	219388650	219394019	B73:0	
chr3	219394020	219485302	B73:0	
chr3	219485303	219494270	B73:0	
chr3	219494271	219527635	B73:0	
chr3	219527636	219534188	B73:0	
chr3	219534189	219591600	B73:0	
chr3	219591601	219595168	B73:0	
chr3	219595169	219596958	B73:0	
chr3	219596959	219651041	B73:0	
chr3	219651042	219655453	B73:0	
chr3	219655454	219712364	B73:0	
chr3	219712365	219714282	B73:0	
chr3	219714283	219762885	B73:0	
chr3	219762886	219766895	B73:0	
chr3	219766896	219788931	B73:0	
chr3	219788932	219792529	B73:0	
chr3	219792530	219796533	B73:0	
chr3	219796534	219807004	B73:0	
chr3	219807005	219840248	B73:0	
chr3	219840249	219845523	B73:0	
chr3	219845524	219879408	B73:0	
chr3	219879409	219897820	B73:0	
chr3	219897821	219904815	B73:0	
chr3	219904816	219910261	B73:0	
chr3	219910262	219917158	B73:0	
chr3	219917159	219956315	B73:0	
chr3	219956316	219963129	B73:0	
chr3	219963130	219967061	B73:0	
chr3	219967062	219986587	B73:0	
chr3	219986588	219993101	B73:0	
chr3	219993102	220055538	B73:0	
chr3	220055539	220057679	B73:0	
chr3	220057680	220144273	B73:0	
chr3	220144274	220151318	B73:0	
chr3	220151319	220154548	B73:0	
chr3	220154549	220171548	B73:0	
chr3	220171549	220174458	B73:0	
chr3	220174459	220181352	B73:0	
chr3	220181353	220184115	B73:0	
chr3	220184116	220199087	B73:0	
chr3	220199088	220202500	B73:0	
chr3	220202501	220203758	B73:0	
chr3	220203759	220205280	B73:0	
chr3	220205281	220264602	B73:0	
chr3	220264603	220267353	B73:0	
chr3	220267354	220269870	B73:0	
chr3	220269871	220272456	B73:0	
chr3	220272457	220274295	B73:0	
chr3	220274296	220298445	B73:0	
chr3	220298446	220302150	B73:0	
chr3	220302151	220304902	B73:0	
chr3	220304903	220306797	B73:0	
chr3	220306798	220330524	B73:0	
chr3	220330525	220332334	B73:0	
chr3	220332335	220356126	B73:0	
chr3	220356127	220357180	B73:0	
chr3	220357181	220359266	B73:0	
chr3	220359267	220364666	B73:0	
chr3	220364667	220366823	B73:0	
chr3	220366824	220393100	B73:0	
chr3	220393101	220398037	B73:0	
chr3	220398038	220434906	B73:0	
chr3	220434907	220440923	B73:0	
chr3	220440924	220552998	B73:0	
chr3	220552999	220556511	B73:0	
chr3	220556512	220571135	B73:0	
chr3	220571136	220573595	B73:0	
chr3	220573596	220609442	B73:0	
chr3	220609443	220623978	B73:0	
chr3	220623979	220699816	B73:0	
chr3	220699817	220713097	B73:0	
chr3	220713098	220737064	B73:0	
chr3	220737065	220742458	B73:0	
chr3	220742459	220743678	B73:0	
chr3	220743679	220750067	B73:0	
chr3	220750068	220891010	B73:0	
chr3	220891011	220895080	B73:0	
chr3	220895081	220897611	B73:0	
chr3	220897612	220901631	B73:0	
chr3	220901632	220942925	B73:0	
chr3	220942926	220956856	B73:0	
chr3	220956857	220987132	B73:0	
chr3	220987133	220995480	B73:0	
chr3	220995481	220998821	B73:0	
chr3	220998822	221001594	B73:0	
chr3	221001595	221047123	B73:0	
chr3	221047124	221057658	B73:0	
chr3	221057659	221108842	B73:0	
chr3	221108843	221114358	B73:0	
chr3	221114359	221171564	B73:0	
chr3	221171565	221182009	B73:0	
chr3	221182010	221267999	B73:0	
chr3	221268000	221276373	B73:0	
chr3	221276374	221303506	B73:0	
chr3	221303507	221307939	B73:0	
chr3	221307940	221364628	B73:0	
chr3	221364629	221367055	B73:0	
chr3	221367056	221416997	B73:0	
chr3	221416998	221421103	B73:0	
chr3	221421104	221452811	B73:0	
chr3	221452812	221457820	B73:0	
chr3	221457821	221459379	B73:0	
chr3	221459380	221470140	B73:0	
chr3	221470141	221473593	B73:0	
chr3	221473594	221483460	B73:0	
chr3	221483461	221487445	B73:0	
chr3	221487446	221603085	B73:0	
chr3	221603086	221611745	B73:0	
chr3	221611746	221712936	B73:0	
chr3	221712937	221725329	B73:0	
chr3	221725330	221731877	B73:0	
chr3	221731878	221737131	B73:0	
chr3	221737132	221742193	B73:0	
chr3	221742194	221751685	B73:0	
chr3	221751686	221779276	B73:0	
chr3	221779277	221782103	B73:0	
chr3	221782104	221792814	B73:0	
chr3	221792815	221796790	B73:0	
chr3	221796791	221825283	B73:0	
chr3	221825284	221834738	B73:0	
chr3	221834739	221891352	B73:0	
chr3	221891353	221903845	B73:0	
chr3	221903846	221940769	B73:0	
chr3	221940770	221943025	B73:0	
chr3	221943026	221956324	B73:0	
chr3	221956325	221958654	B73:0	
chr3	221958655	221959303	B73:0	
chr3	221959304	221964320	B73:0	
chr3	221964321	221966463	B73:0	
chr3	221966464	221969303	B73:0	
chr3	221969304	221969841	B73:0	
chr3	221969842	221973350	B73:0	
chr3	221973351	221974828	B73:0	
chr3	221974829	222009736	B73:0	
chr3	222009737	222016966	B73:0	
chr3	222016967	222077895	B73:0	
chr3	222077896	222082994	B73:0	
chr3	222082995	222127352	B73:0	
chr3	222127353	222139719	B73:0	
chr3	222139720	222247018	B73:0	
chr3	222247019	222249154	B73:0	
chr3	222249155	222256605	B73:0	
chr3	222256606	222335049	B73:0	
chr3	222335050	222341831	B73:0	
chr3	222341832	222390822	B73:0	
chr3	222390823	222394816	B73:0	
chr3	222394817	222397997	B73:0	
chr3	222397998	222401147	B73:0	
chr3	222401148	222434910	B73:0	
chr3	222434911	222440074	B73:0	
chr3	222440075	222489086	B73:0	
chr3	222489087	222493638	B73:0	
chr3	222493639	222504241	B73:0	
chr3	222504242	222506203	B73:0	
chr3	222506204	222586905	B73:0	
chr3	222586906	222593062	B73:0	
chr3	222593063	222595213	B73:0	
chr3	222595214	222599169	B73:0	
chr3	222599170	222636853	B73:0	
chr3	222636854	222640481	B73:0	
chr3	222640482	222654795	B73:0	
chr3	222654796	222656420	B73:0	
chr3	222656421	222665516	B73:0	
chr3	222665517	222666809	B73:0	
chr3	222666810	222669867	B73:0	
chr3	222669868	222707571	B73:0	
chr3	222707572	222709195	B73:0	
chr3	222709196	222741844	B73:0	
chr3	222741845	222745739	B73:0	
chr3	222745740	222760466	B73:0	
chr3	222760467	222773851	B73:0	
chr3	222773852	222785847	B73:0	
chr3	222785848	222786942	B73:0	
chr3	222786943	222788142	B73:0	
chr3	222788143	222800693	B73:0	
chr3	222800694	222803360	B73:0	
chr3	222803361	222881244	B73:0	
chr3	222881245	222884728	B73:0	
chr3	222884729	222944991	B73:0	
chr3	222944992	222950337	B73:0	
chr3	222950338	222986298	B73:0	
chr3	222986299	222996399	B73:0	
chr3	222996400	223080309	B73:0	
chr3	223080310	223082405	B73:0	
chr3	223082406	223085681	B73:0	
chr3	223085682	223093999	B73:0	
chr3	223094000	223097713	B73:0	
chr3	223097714	223100544	B73:0	
chr3	223100545	223110557	B73:0	
chr3	223110558	223112503	B73:0	
chr3	223112504	223156130	B73:0	
chr3	223156131	223159638	B73:0	
chr3	223159639	223183057	B73:0	
chr3	223183058	223194867	B73:0	
chr3	223194868	223195700	B73:0	
chr3	223195701	223198445	B73:0	
chr3	223198446	223207499	B73:0	
chr3	223207500	223212995	B73:0	
chr3	223212996	223218834	B73:0	
chr3	223218835	223223351	B73:0	
chr3	223223352	223225917	B73:0	
chr3	223225918	223232414	B73:0	
chr3	223232415	223314338	B73:0	
chr3	223314339	223333821	B73:0	
chr3	223333822	223346759	B73:0	
chr3	223346760	223358656	B73:0	
chr3	223358657	223364928	B73:0	
chr3	223364929	223422110	B73:0	
chr3	223422111	223430208	B73:0	
chr3	223430209	223464133	B73:0	
chr3	223464134	223468787	B73:0	
chr3	223468788	223532165	B73:0	
chr3	223532166	223547006	B73:0	
chr3	223547007	223548886	B73:0	
chr3	223548887	223554337	B73:0	
chr3	223554338	223561452	B73:0	
chr3	223561453	223647182	B73:0	
chr3	223647183	223651059	B73:0	
chr3	223651060	223708738	B73:0	
chr3	223708739	223722212	B73:0	
chr3	223722213	223723466	B73:0	
chr3	223723467	223729879	B73:0	
chr3	223729880	223730796	B73:0	
chr3	223730797	223732597	B73:0	
chr3	223732598	223824013	B73:0	
chr3	223824014	223825574	B73:0	
chr3	223825575	223826188	B73:0	
chr3	223826189	223830975	B73:0	
chr3	223830976	223833838	B73:0	
chr3	223833839	223843265	B73:0	
chr3	223843266	223859768	B73:0	
chr3	223859769	223863146	B73:0	
chr3	223863147	223882486	B73:0	
chr3	223882487	223893478	B73:0	
chr3	223893479	224007577	B73:0	
chr3	224007578	224014058	B73:0	
chr3	224014059	224019212	B73:0	
chr3	224019213	224023537	B73:0	
chr3	224023538	224037290	B73:0	
chr3	224037291	224040756	B73:0	
chr3	224040757	224078297	B73:0	
chr3	224078298	224089268	B73:0	
chr3	224089269	224271034	B73:0	
chr3	224271035	224290326	B73:0	
chr3	224290327	224320669	B73:0	
chr3	224320670	224327558	B73:0	
chr3	224327559	224329765	B73:0	
chr3	224329766	224340918	B73:0	
chr3	224340919	224344930	B73:0	
chr3	224344931	224355125	B73:0	
chr3	224355126	224379191	B73:0	
chr3	224379192	224382354	B73:0	
chr3	224382355	224434640	B73:0	
chr3	224434641	224437235	B73:0	
chr3	224437236	224441215	B73:0	
chr3	224441216	224448213	B73:0	
chr3	224448214	224607895	B73:0	
chr3	224607896	224610173	B73:0	
chr3	224610174	224644603	B73:0	
chr3	224644604	224645849	B73:0	
chr3	224645850	224661618	B73:0	
chr3	224661619	224671696	B73:0	
chr3	224671697	224708419	B73:0	
chr3	224708420	224715514	B73:0	
chr3	224715515	224723459	B73:0	
chr3	224723460	224727085	B73:0	
chr3	224727086	224733077	B73:0	
chr3	224733078	224740962	B73:0	
chr3	224740963	224795099	B73:0	
chr3	224795100	224796923	B73:0	
chr3	224796924	224800441	B73:0	
chr3	224800442	224803715	B73:0	
chr3	224803716	224844546	B73:0	
chr3	224844547	224846526	B73:0	
chr3	224846527	224877743	B73:0	
chr3	224877744	224879804	B73:0	
chr3	224879805	224921964	B73:0	
chr3	224921965	224928519	B73:0	
chr3	224928520	224950066	B73:0	
chr3	224950067	224953725	B73:0	
chr3	224953726	224962448	B73:0	
chr3	224962449	224967388	B73:0	
chr3	224967389	224975993	B73:0	
chr3	224975994	224979285	B73:0	
chr3	224979286	225022991	B73:0	
chr3	225022992	225030094	B73:0	
chr3	225030095	225033202	B73:0	
chr3	225033203	225049155	B73:0	
chr3	225049156	225119437	B73:0	
chr3	225119438	225123807	B73:0	
chr3	225123808	225173724	B73:0	
chr3	225173725	225177382	B73:0	
chr3	225177383	225207467	B73:0	
chr3	225207468	225209182	B73:0	
chr3	225209183	225245155	B73:0	
chr3	225245156	225246755	B73:0	
chr3	225246756	225260225	B73:0	
chr3	225260226	225265186	B73:0	
chr3	225265187	225307141	B73:0	
chr3	225307142	225309412	B73:0	
chr3	225309413	225338189	B73:0	
chr3	225338190	225347009	B73:0	
chr3	225347010	225396692	B73:0	
chr3	225396693	225403112	B73:0	
chr3	225403113	225469697	B73:0	
chr3	225469698	225591694	B73:0	
chr3	225591695	225596541	B73:0	
chr3	225596542	225700340	B73:0	
chr3	225700341	225705928	B73:0	
