chrom	start	end	sample1	sample2
chr3	92046743	92049202	JRIAL3G:0	
chr3	92049203	92050984	JRIAL3G:0	
chr3	92050985	92563507	JRIAL3G:0	
chr3	92563508	92566209	JRIAL3G:0	
chr3	92566210	92576101	JRIAL3G:0	
chr3	92576102	92579290	JRIAL3G:0	
chr3	92579291	92695607	JRIAL3G:0	
chr3	92695608	92698147	JRIAL3G:0	
chr3	92698148	92698945	JRIAL3G:0	
chr3	92698946	93332086	JRIAL3G:0	
chr3	93332087	93333829	JRIAL3F:0	
chr3	93333830	93571779	JRIAL3F:0	
chr3	93571780	93589683	JRIAL3F:0	
chr3	93589684	93626792	JRIAL3F:0	
chr3	93626793	93659430	JRIAL3F:0	
chr3	93659431	93745081	JRIAL3F:0	
chr3	93745082	93748924	JRIAL3F:0	
chr3	93748925	93950214	JRIAL3F:0	
chr3	93950215	93955022	JRIAL3F:0	
chr3	93955023	93956216	JRIAL3F:0	
chr3	93956217	94206686	JRIAL3F:0	
chr3	94206687	94214222	JRIAL3F:0	
chr3	94214223	94422302	JRIAL3F:0	
chr3	94422303	94427481	JRIAL3F:0	
chr3	94427482	94601124	JRIAL3F:0	
chr3	94601125	94613951	JRIAL3F:0	
chr3	94613952	94651273	JRIAL3F:0	
chr3	94651274	94654225	JRIAL3F:0	
chr3	94654226	94656487	JRIAL3F:0	
chr3	94656488	94695593	JRIAL3F:0	
chr3	94695594	94697909	JRIAL3F:0	
chr3	94697910	94801060	JRIAL3F:0	
chr3	94801061	94808587	JRIAL3F:0	
chr3	94808588	94906600	JRIAL3F:0	
chr3	94906601	94911516	JRIAL3F:0	
chr3	94911517	94917037	JRIAL3F:0	
chr3	94917038	95206031	JRIAL3F:0	
chr3	95206032	95213060	CML228:0	
chr3	95213061	95299301	CML228:0	
chr3	95299302	95305291	CML228:0	
chr3	95305292	95569283	CML228:0	
chr3	95569284	95580235	CML228:0	
chr3	95580236	95581680	JRIAL3F:0	
chr3	95581681	95611583	JRIAL3F:0	
chr3	95611584	95747999	JRIAL3F:0	
chr3	95748000	95751959	JRIAL3F:0	
chr3	95751960	95886206	JRIAL3F:0	
chr3	95886207	95889121	JRIAL3F:0	
chr3	95889122	95997848	JRIAL3F:0	
chr3	95997849	96065824	JRIAL3F:0	
chr3	96065825	96275170	JRIAL3F:0	
chr3	96275171	96276578	JRIAL3F:0	
chr3	96276579	96353326	JRIAL3F:0	
chr3	96353327	96358119	JRIAL3F:0	
chr3	96358120	96533937	JRIAL3F:0	
chr3	96533938	96565294	JRIAL3F:0	
chr3	96565295	96789769	P39:0	
chr3	96789770	96791557	P39:0	
chr3	96791558	96983803	P39:0	
chr3	96983804	96985444	P39:0	
chr3	96985445	96986903	P39:0	
chr3	96986904	97000245	P39:0	
chr3	97000246	97317268	P39:0	
chr3	97317269	97322267	JRIAL3D:0	
chr3	97322268	97373241	JRIAL3J:0	
chr3	97373242	97406571	JRIAL3J:0	
chr3	97406572	97410847	JRIAL3J:0	
chr3	97410848	97412016	JRIAL3J:0	
chr3	97412017	97413156	JRIAL3J:0	
chr3	97413157	97614364	JRIAL3J:0	
chr3	97614365	97618963	JRIAL3F:0	
chr3	97618964	97668388	JRIAL3F:0	
chr3	97668389	97672633	JRIAL3F:0	
chr3	97672634	97842486	JRIAL3F:0	
chr3	97842487	97847777	JRIAL3F:0	
chr3	97847778	97951754	JRIAL3F:0	
chr3	97951755	97957184	JRIAL3F:0	
chr3	97957185	97959478	JRIAL3F:0	
chr3	97959479	98230064	JRIAL3F:0	
chr3	98230065	98257171	JRIAL3F:0	
chr3	98257172	98520664	JRIAL3F:0	
chr3	98520665	98526817	JRIAL3F:0	
chr3	98526818	98528485	CML69:0	
chr3	98528486	98529794	CML69:0	
chr3	98529795	98532463	CML69:0	
chr3	98532464	98618814	CML69:0	
chr3	98618815	98620195	CML69:0	
chr3	98620196	98652897	CML69:0	
chr3	98652898	98661443	CML69:0	
chr3	98661444	98686191	CML69:0	
chr3	98686192	98695368	CML69:0	
chr3	98695369	98732537	CML69:0	
chr3	98732538	98750852	CML69:0	
chr3	98750853	99014604	CML69:0	
chr3	99014605	99039667	CML69:0	
chr3	99039668	99215752	Oh43:0	
chr3	99215753	99223776	Oh43:0	
chr3	99223777	99371508	Oh43:0	
chr3	99371509	99381389	Oh43:0	
chr3	99381390	99728841	Oh43:0	
chr3	99728842	99730189	Oh43:0	
chr3	99730190	99948725	Oh43:0	
chr3	99948726	99958492	Oh43:0	
chr3	99958493	100187334	Oh43:0	
chr3	100187335	100189351	Oh43:0	
chr3	100189352	100253632	Oh43:0	
chr3	100253633	100265451	Oh43:0	
chr3	100265452	100476708	Oh43:0	
chr3	100476709	100480481	Oh43:0	
chr3	100480482	100484494	Oh43:0	
chr3	100484495	100488267	Oh43:0	
chr3	100488268	100508415	Oh43:0	
chr3	100508416	100527746	Oh43:0	
chr3	100527747	100661211	Oh43:0	
chr3	100661212	100665930	Oh43:0	
chr3	100665931	100730564	Oh43:0	
chr3	100730565	100760064	Oh43:0	
chr3	100760065	100956622	Oh43:0	
chr3	100956623	100979801	CML103:0	
chr3	100979802	100995813	JRIAL3F:0	
chr3	100995814	101039478	JRIAL3F:0	
chr3	101039479	101223011	JRIAL3F:0	
chr3	101223012	101235973	JRIAL3F:0	
chr3	101235974	101248118	JRIAL3F:0	
chr3	101248119	101250252	JRIAL3F:0	
chr3	101250253	101406348	JRIAL3F:0	
chr3	101406349	101408131	JRIAL3F:0	
chr3	101408132	101431815	JRIAL3F:0	
chr3	101431816	101440825	JRIAL3F:0	
chr3	101440826	101535590	JRIAL3F:0	
chr3	101535591	101537247	JRIAL3F:0	
chr3	101537248	101642993	JRIAL3F:0	
chr3	101642994	101647035	JRIAL3F:0	
chr3	101647036	101764112	JRIAL3F:0	
chr3	101764113	101766264	JRIAL3F:0	
chr3	101766265	101805724	JRIAL3F:0	
chr3	101805725	101815324	JRIAL3F:0	
chr3	101815325	101816409	JRIAL3F:0	
chr3	101816410	101818579	JRIAL3F:0	
chr3	101818580	102059312	JRIAL3F:0	
chr3	102059313	102070569	JRIAL3K:0	
chr3	102070570	102121397	JRIAL3F:0	
chr3	102121398	102125346	JRIAL3F:0	
chr3	102125347	102250723	JRIAL3F:0	
chr3	102250724	102254514	JRIAL3F:0	
chr3	102254515	102474707	JRIAL3F:0	
chr3	102474708	102478634	JRIAL3F:0	
chr3	102478635	102950373	JRIAL3F:0	
chr3	102950374	102955474	JRIAL3F:0	
chr3	102955475	103237876	JRIAL3F:0	
chr3	103237877	103243587	JRIAL3F:0	
chr3	103243588	103250126	JRIAL3F:0	
chr3	103250127	103251616	JRIAL3F:0	
chr3	103251617	103383071	JRIAL3F:0	
chr3	103383072	103400698	JRIAL3F:0	
chr3	103400699	104015622	JRIAL3F:0	
chr3	104015623	104033357	JRIAL3F:0	
chr3	104033358	104149467	JRIAL3F:0	
chr3	104149468	104153266	JRIAL3F:0	
chr3	104153267	104262788	JRIAL3F:0	
chr3	104262789	104265807	JRIAL3F:0	
chr3	104265808	104402906	JRIAL3F:0	
chr3	104402907	104411908	JRIAL3F:0	
chr3	104411909	105011984	JRIAL3F:0	
chr3	105011985	105016915	JRIAL3B:0	
chr3	105016916	105023132	JRIAL3B:0	
chr3	105023133	105501224	JRIAL3B:0	
chr3	105501225	105508431	JRIAL3B:0	
chr3	105508432	105859560	JRIAL3B:0	
chr3	105859561	105860800	CML228:0	
chr3	105860801	105925603	CML228:0	
chr3	105925604	105929818	CML228:0	
chr3	105929819	106192213	CML228:0	
chr3	106192214	106196247	CML228:0	
chr3	106196248	106333611	JRIAL3B:0	
chr3	106333612	106335263	JRIAL3B:0	
chr3	106335264	106338508	JRIAL3B:0	
chr3	106338509	106343836	JRIAL3B:0	
chr3	106343837	106348503	JRIAL3B:0	
chr3	106348504	106501579	CML228:0	
chr3	106501580	106505091	JRIAL3K:0	
chr3	106505092	106508925	JRIAL3K:0	
chr3	106508926	106510548	CML228:0	
chr3	106510549	106694299	CML228:0	
chr3	106694300	106699971	Oh43:0	
chr3	106699972	106847533	Oh43:0	
chr3	106847534	106854950	Oh43:0	
chr3	106854951	106855904	Oh43:0	
chr3	106855905	106856814	Oh43:0	
chr3	106856815	106857711	Oh43:0	
chr3	106857712	106870145	Oh43:0	
chr3	106870146	106877453	Oh43:0	
chr3	106877454	106974809	Oh43:0	
chr3	106974810	106979654	JRIAL3F:0	
chr3	106979655	107095419	JRIAL3F:0	
chr3	107095420	107114141	JRIAL3F:0	
chr3	107114142	107114963	JRIAL3F:0	
chr3	107114964	107117711	JRIAL3F:0	
chr3	107117712	107226612	JRIAL3F:0	
chr3	107226613	107229215	HP301:0	
chr3	107229216	107319327	HP301:0	
chr3	107319328	107322774	HP301:0	
chr3	107322775	107685724	HP301:0	
chr3	107685725	107687168	HP301:0	
chr3	107687169	107858135	HP301:0	
chr3	107858136	107865781	HP301:0	
chr3	107865782	107866306	HP301:0	
chr3	107866307	107868145	HP301:0	
chr3	107868146	108065465	HP301:0	
chr3	108065466	108070468	HP301:0	
chr3	108070469	108675242	HP301:0	
chr3	108675243	108676652	HP301:0	
chr3	108676653	108678484	HP301:0	
chr3	108678485	108680236	HP301:0	
chr3	108680237	108681096	HP301:0	
chr3	108681097	108712653	HP301:0	
chr3	108712654	108717827	HP301:0	
chr3	108717828	108872068	HP301:0	
chr3	108872069	108874937	M37W:0	
chr3	108874938	108897380	M37W:0	
chr3	108897381	108899360	M37W:0	
chr3	108899361	108965557	M37W:0	
chr3	108965558	108972104	M37W:0	
chr3	108972105	109183180	M37W:0	
chr3	109183181	109185331	M37W:0	
chr3	109185332	109371071	M37W:0	
chr3	109371072	109377200	M37W:0	
chr3	109377201	109658885	M37W:0	
chr3	109658886	109669303	M37W:0	
chr3	109669304	109877737	M37W:0	
chr3	109877738	109882518	M37W:0	
chr3	109882519	109893168	M37W:0	
chr3	109893169	109896005	M37W:0	
chr3	109896006	110262426	M37W:0	
chr3	110262427	110267081	Mo18W:0	
chr3	110267082	110274421	Mo18W:0	
chr3	110274422	110275644	Mo18W:0	
chr3	110275645	110276914	Mo18W:0	
chr3	110276915	110287853	Mo18W:0	
chr3	110287854	110300040	Mo18W:0	
chr3	110300041	110386640	Mo18W:0	
chr3	110386641	110391494	Mo18W:0	
chr3	110391495	110671442	Mo18W:0	
chr3	110671443	110677468	Mo18W:0	
chr3	110677469	110897895	Mo18W:0	
chr3	110897896	110905444	Mo18W:0	
chr3	110905445	111297857	Mo18W:0	
chr3	111297858	111307983	Mo18W:0	
chr3	111307984	111427440	Mo18W:0	
chr3	111427441	111428943	Mo18W:0	
chr3	111428944	111513928	Mo18W:0	
chr3	111513929	111519251	Ky21:0	
chr3	111519252	111600479	Ky21:0	
chr3	111600480	111606111	Ky21:0	
chr3	111606112	111782641	Ky21:0	
chr3	111782642	111790105	JRIAL3F:0	
chr3	111790106	111843033	JRIAL3F:0	
chr3	111843034	111844692	JRIAL3F:0	
chr3	111844693	111883926	JRIAL3F:0	
chr3	111883927	111886250	JRIAL3F:0	
chr3	111886251	111896617	JRIAL3F:0	
chr3	111896618	111908030	JRIAL3F:0	
chr3	111908031	111923625	JRIAL3F:0	
chr3	111923626	111933493	JRIAL3F:0	
chr3	111933494	112323072	JRIAL3F:0	
chr3	112323073	112326222	JRIAL3F:0	
chr3	112326223	112349869	CML103:0	
chr3	112349870	112359034	CML103:0	
chr3	112359035	112526104	CML103:0	
chr3	112526105	112537498	CML103:0	
chr3	112537499	112546821	JRIAL3F:0	
chr3	112546822	112556049	JRIAL3F:0	
chr3	112556050	112558296	JRIAL3F:0	
chr3	112558297	112560021	Ki11:0	
chr3	112560022	112861217	Ki11:0	
chr3	112861218	112864163	Ki11:0	
chr3	112864164	113017087	Ki11:0	
chr3	113017088	113019076	Ki11:0	
chr3	113019077	113439724	Ki11:0	
chr3	113439725	113446647	JRIAL3F:0	
chr3	113446648	113452290	JRIAL3F:0	
chr3	113452291	113468937	JRIAL3F:0	
chr3	113468938	113493692	JRIAL3F:0	
chr3	113493693	113497487	JRIAL3F:0	
chr3	113497488	113506237	JRIAL3F:0	
chr3	113506238	113507320	JRIAL3F:0	
chr3	113507321	113508350	JRIAL3F:0	
chr3	113508351	113521834	JRIAL3F:0	
chr3	113521835	113524366	JRIAL3F:0	
chr3	113524367	113525931	JRIAL3F:0	
chr3	113525932	113527793	JRIAL3F:0	
chr3	113527794	113529968	JRIAL3F:0	
chr3	113529969	113589369	JRIAL3F:0	
chr3	113589370	113591345	JRIAL3F:0	
chr3	113591346	113642597	JRIAL3F:0	
chr3	113642598	113644551	JRIAL3F:0	
chr3	113644552	113651856	JRIAL3F:0	
chr3	113651857	113655520	JRIAL3F:0	
chr3	113655521	113714748	JRIAL3F:0	
chr3	113714749	113718107	JRIAL3F:0	
chr3	113718108	113721795	JRIAL3F:0	
chr3	113721796	113723482	JRIAL3F:0	
chr3	113723483	113799443	JRIAL3F:0	
chr3	113799444	113811844	JRIAL3F:0	
chr3	113811845	113832911	JRIAL3F:0	
chr3	113832912	113834501	JRIAL3F:0	
chr3	113834502	114263799	JRIAL3F:0	
chr3	114263800	114266368	JRIAL3F:0	
chr3	114266369	114686882	JRIAL3F:0	
chr3	114686883	114692064	JRIAL3F:0	
chr3	114692065	114718505	JRIAL3F:0	
chr3	114718506	114724177	JRIAL3F:0	
chr3	114724178	114822663	JRIAL3F:0	
chr3	114822664	114825942	JRIAL3F:0	
chr3	114825943	114957423	JRIAL3F:0	
chr3	114957424	114963463	JRIAL3F:0	
chr3	114963464	114965802	JRIAL3F:0	
chr3	114965803	114971983	JRIAL3F:0	
chr3	114971984	115003961	JRIAL3F:0	
chr3	115003962	115005605	JRIAL3F:0	
chr3	115005606	115010238	JRIAL3F:0	
chr3	115010239	115013160	JRIAL3F:0	
chr3	115013161	115017721	M37W:0	
chr3	115017722	115096799	M37W:0	
chr3	115096800	115111722	M37W:0	
chr3	115111723	115113943	CML277:0	
chr3	115113944	115116917	CML277:0	
chr3	115116918	115126083	CML277:0	
chr3	115126084	115258952	CML277:0	
chr3	115258953	115262968	CML277:0	
chr3	115262969	115305245	CML277:0	
chr3	115305246	115306572	CML277:0	
chr3	115306573	115341351	CML277:0	
chr3	115341352	115348871	CML277:0	
chr3	115348872	115460582	CML277:0	
chr3	115460583	115467944	CML52:0	
chr3	115467945	115530357	JRIAL3F:0	
chr3	115530358	115535311	JRIAL3F:0	
chr3	115535312	115654302	JRIAL3F:0	
chr3	115654303	115655935	JRIAL3F:0	
chr3	115655936	115656447	JRIAL3F:0	
chr3	115656448	115657767	JRIAL3F:0	
chr3	115657768	115662077	JRIAL3F:0	
chr3	115662078	115806477	JRIAL3F:0	
chr3	115806478	115813146	JRIAL3F:0	
chr3	115813147	115882722	JRIAL3F:0	
chr3	115882723	115887537	JRIAL3F:0	
chr3	115887538	115898704	CML277:0	
chr3	115898705	116217520	CML277:0	
chr3	116217521	116218796	CML277:0	
chr3	116218797	116219951	CML277:0	
chr3	116219952	116223356	CML277:0	
chr3	116223357	116229149	CML277:0	
chr3	116229150	116232059	CML322:0	
chr3	116232060	116318605	CML322:0	
chr3	116318606	116319998	JRIAL3F:0	
chr3	116319999	116328717	JRIAL3F:0	
chr3	116328718	116335507	JRIAL3F:0	
chr3	116335508	116337375	JRIAL3F:0	
chr3	116337376	116349488	P39:0	
chr3	116349489	116351782	P39:0	
chr3	116351783	116433431	P39:0	
chr3	116433432	116437449	P39:0	
chr3	116437450	116499996	P39:0	
chr3	116499997	116502207	P39:0	
chr3	116502208	116504418	P39:0	
chr3	116504419	116721783	P39:0	
chr3	116721784	116724127	CML333:0	
chr3	116724128	116784620	CML333:0	
chr3	116784621	116813350	CML333:0	
chr3	116813351	117150432	CML333:0	
chr3	117150433	117178576	CML333:0	
chr3	117178577	117426213	CML333:0	
chr3	117426214	117430266	M37W:0	
chr3	117430267	117753811	M37W:0	
chr3	117753812	117761327	M37W:0	
chr3	117761328	117763379	M37W:0	
chr3	117763380	117925899	M37W:0	
chr3	117925900	117934095	M37W:0	
chr3	117934096	118294432	M37W:0	
chr3	118294433	118296140	M37W:0	
chr3	118296141	118297753	M37W:0	
chr3	118297754	118385946	M37W:0	
chr3	118385947	118397789	JRIAL3C:0	
chr3	118397790	118478821	JRIAL3C:0	
chr3	118478822	118480715	JRIAL3C:0	
chr3	118480716	118493097	JRIAL3C:0	
chr3	118493098	118676792	JRIAL3C:0	
chr3	118676793	118679658	JRIAL3C:0	
chr3	118679659	119018018	JRIAL3C:0	
chr3	119018019	119025230	JRIAL3C:0	
chr3	119025231	119114685	Tx303:0	
chr3	119114686	119129173	Tx303:0	
chr3	119129174	119197955	Tx303:0	
chr3	119197956	119203631	Tx303:0	
chr3	119203632	119327856	Tx303:0	
chr3	119327857	119330553	Tx303:0	
chr3	119330554	119457630	Tx303:0	
chr3	119457631	119460290	Tx303:0	
chr3	119460291	119557944	CML228:0	
chr3	119557945	119569282	CML228:0	
chr3	119569283	119570563	CML228:0	
chr3	119570564	119572481	CML228:0	
chr3	119572482	119690610	CML228:0	
chr3	119690611	119693135	Mo17:0	
chr3	119693136	119848187	Mo17:0	
chr3	119848188	119852392	Mo17:0	
chr3	119852393	120296684	Mo17:0	
chr3	120296685	120298544	Mo17:0	
chr3	120298545	120313498	Mo17:0	
chr3	120313499	120318294	JRIAL3F:0	
chr3	120318295	120488061	JRIAL3F:0	
chr3	120488062	120490135	JRIAL3F:0	
chr3	120490136	120631387	JRIAL3F:0	
chr3	120631388	120634764	JRIAL3A:0	
chr3	120634765	120904194	JRIAL3F:0	
chr3	120904195	120930849	JRIAL3F:0	
chr3	120930850	120936862	JRIAL3F:0	
chr3	120936863	121269849	Tx303:0	
chr3	121269850	121279111	JRIAL3F:0	
chr3	121279112	121284477	JRIAL3F:0	
chr3	121284478	121289516	JRIAL3F:0	
chr3	121289517	121303437	JRIAL3F:0	
chr3	121303438	121642005	JRIAL3F:0	
chr3	121642006	121648637	JRIAL3F:0	
chr3	121648638	121649982	JRIAL3F:0	
chr3	121649983	121652490	JRIAL3F:0	
chr3	121652491	121656670	JRIAL3F:0	
chr3	121656671	121661270	JRIAL3F:0	
chr3	121661271	122045841	JRIAL3F:0	
chr3	122045842	122053432	CML277:0	
chr3	122053433	122381054	CML277:0	
chr3	122381055	122385533	CML277:0	
chr3	122385534	122391633	CML277:0	
chr3	122391634	122463897	CML277:0	
chr3	122463898	122467444	Mo17:0	
chr3	122467445	122550021	Mo17:0	
chr3	122550022	122553003	Mo17:0	
chr3	122553004	122785212	Mo17:0	
chr3	122785213	122787755	Mo17:0	
chr3	122787756	122911115	Mo17:0	
chr3	122911116	122921311	Mo17:0	
chr3	122921312	122983381	Mo17:0	
chr3	122983382	122986948	JRIAL3A:0	
chr3	122986949	123021645	JRIAL3A:0	
chr3	123021646	123023863	JRIAL3A:0	
chr3	123023864	123028074	Tx303:0	
chr3	123028075	123030724	Tx303:0	
chr3	123030725	123431886	Tx303:0	
chr3	123431887	123442530	Tx303:0	
chr3	123442531	123445184	Tx303:0	
chr3	123445185	123450229	Tx303:0	
chr3	123450230	123476216	JRIAL3F:0	
chr3	123476217	123480681	JRIAL3F:0	
chr3	123480682	123490446	JRIAL3F:0	
chr3	123490447	123492007	JRIAL3F:0	
chr3	123492008	123495819	JRIAL3F:0	
chr3	123495820	123540020	JRIAL3F:0	
chr3	123540021	123542282	JRIAL3F:0	
chr3	123542283	123754398	JRIAL3F:0	
chr3	123754399	123759915	JRIAL3F:0	
chr3	123759916	123889079	JRIAL3F:0	
chr3	123889080	123892812	Ky21:0	
chr3	123892813	124273690	Ky21:0	
chr3	124273691	124278440	Ky21:0	
chr3	124278441	124318955	Ky21:0	
chr3	124318956	124320373	Ky21:0	
chr3	124320374	124327596	Ky21:0	
chr3	124327597	124360464	Ky21:0	
chr3	124360465	124362161	Ky21:0	
chr3	124362162	124368571	Ky21:0	
chr3	124368572	124370213	Ky21:0	
chr3	124370214	124565518	Ky21:0	
chr3	124565519	124571553	Ky21:0	
chr3	124571554	124684558	Ky21:0	
chr3	124684559	124692221	Ky21:0	
chr3	124692222	124832925	Ky21:0	
chr3	124832926	124834406	Ky21:0	
chr3	124834407	124837716	Ky21:0	
chr3	124837717	124845718	Ky21:0	
chr3	124845719	124994118	Ky21:0	
chr3	124994119	124997486	Ky21:0	
chr3	124997487	125206968	Ky21:0	
chr3	125206969	125211640	Il14H:0	
chr3	125211641	125218902	Il14H:0	
chr3	125218903	125222199	Il14H:0	
chr3	125222200	125302067	Il14H:0	
chr3	125302068	125309260	Il14H:0	
chr3	125309261	125446425	Il14H:0	
chr3	125446426	125447407	Il14H:0	
chr3	125447408	125449978	Il14H:0	
chr3	125449979	125617611	Il14H:0	
chr3	125617612	125621659	Il14H:0	
chr3	125621660	125626100	Il14H:0	
chr3	125626101	125748842	Il14H:0	
chr3	125748843	125753346	Il14H:0	
chr3	125753347	126072595	Il14H:0	
chr3	126072596	126080584	Il14H:0	
chr3	126080585	126086205	Il14H:0	
chr3	126086206	126170138	Il14H:0	
chr3	126170139	126173464	Il14H:0	
chr3	126173465	126174207	Il14H:0	
chr3	126174208	126179062	Il14H:0	
chr3	126179063	126340778	Il14H:0	
chr3	126340779	126383619	Il14H:0	
chr3	126383620	126600743	Il14H:0	
chr3	126600744	126603599	Il14H:0	
chr3	126603600	126883990	Il14H:0	
chr3	126883991	126888267	Il14H:0	
chr3	126888268	126889702	Il14H:0	
chr3	126889703	126893114	Il14H:0	
chr3	126893115	126942295	Il14H:0	
chr3	126942296	126947040	Il14H:0	
chr3	126947041	127035383	Il14H:0	
chr3	127035384	127046139	JRIAL3D:0	
chr3	127046140	127075731	JRIAL3D:0	
chr3	127075732	127081425	JRIAL3D:0	
chr3	127081426	127145919	JRIAL3D:0	
chr3	127145920	127147278	JRIAL3D:0	
chr3	127147279	127152032	JRIAL3D:0	
chr3	127152033	127170995	JRIAL3D:0	
chr3	127170996	127174776	JRIAL3F:0	
chr3	127174777	127188927	JRIAL3F:0	
chr3	127188928	127209088	JRIAL3F:0	
chr3	127209089	127345089	JRIAL3F:0	
chr3	127345090	127347012	JRIAL3F:0	
chr3	127347013	127384411	JRIAL3F:0	
chr3	127384412	127386712	JRIAL3F:0	
chr3	127386713	127539663	JRIAL3F:0	
chr3	127539664	127541185	CML247:0	
chr3	127541186	127562894	CML247:0	
chr3	127562895	127564883	CML247:0	
chr3	127564884	127577437	CML247:0	
chr3	127577438	127579132	CML247:0	
chr3	127579133	127618497	CML247:0	
chr3	127618498	127625708	CML247:0	
chr3	127625709	127706174	JRIAL3D:0	
chr3	127706175	127709389	Ky21:0	
chr3	127709390	127713056	Ky21:0	
chr3	127713057	127717357	Ky21:0	
chr3	127717358	127902533	Ky21:0	
chr3	127902534	127907631	Ky21:0	
chr3	127907632	127966520	Ky21:0	
chr3	127966521	127968370	Ky21:0	
chr3	127968371	127981133	Ky21:0	
chr3	127981134	127986897	Ky21:0	
chr3	127986898	128055743	Ky21:0	
chr3	128055744	128056971	Ky21:0	
chr3	128056972	128152668	Ky21:0	
chr3	128152669	128154275	Ky21:0	
chr3	128154276	128162835	Ky21:0	
chr3	128162836	128253841	CML247:0	
chr3	128253842	128256444	CML247:0	
chr3	128256445	128281292	CML247:0	
chr3	128281293	128283131	CML247:0	
chr3	128283132	128285065	CML247:0	
chr3	128285066	128431717	CML247:0	
chr3	128431718	128442414	CML247:0	
chr3	128442415	128472215	CML247:0	
chr3	128472216	128474310	CML247:0	
chr3	128474311	128495118	CML247:0	
chr3	128495119	128498456	JRIAL3F:0	
chr3	128498457	128502536	JRIAL3F:0	
chr3	128502537	128532774	Mo18W:0	
chr3	128532775	128535097	Mo18W:0	
chr3	128535098	128591291	Mo18W:0	
chr3	128591292	128593862	Mo18W:0	
chr3	128593863	128650741	JRIAL3F:0	
chr3	128650742	128651975	JRIAL3F:0	
chr3	128651976	128667560	JRIAL3F:0	
chr3	128667561	128668908	JRIAL3F:0	
chr3	128668909	128685111	JRIAL3F:0	
chr3	128685112	128687722	JRIAL3F:0	
chr3	128687723	128710982	JRIAL3F:0	
chr3	128710983	128713581	JRIAL3F:0	
chr3	128713582	128715169	JRIAL3F:0	
chr3	128715170	128789101	JRIAL3F:0	
chr3	128789102	128806097	JRIAL3F:0	
chr3	128806098	128986140	JRIAL3F:0	
chr3	128986141	128989108	JRIAL3F:0	
chr3	128989109	129008546	JRIAL3F:0	
chr3	129008547	129009831	CML333:0	
chr3	129009832	129039962	CML277:0	
chr3	129039963	129042053	M162W:0	
chr3	129042054	129136270	JRIAL3F:0	
chr3	129136271	129139307	JRIAL3C:0	
chr3	129139308	129219952	JRIAL3F:0	
chr3	129219953	129233632	JRIAL3F:0	
chr3	129233633	129236549	JRIAL3F:0	
chr3	129236550	129238928	JRIAL3F:0	
chr3	129238929	129373626	JRIAL3F:0	
chr3	129373627	129378087	JRIAL3F:0	
chr3	129378088	129451107	JRIAL3F:0	
chr3	129451108	129453037	JRIAL3F:0	
chr3	129453038	129458186	JRIAL3F:0	
chr3	129458187	129459705	JRIAL3F:0	
chr3	129459706	129519188	JRIAL3F:0	
chr3	129519189	129520883	JRIAL3F:0	
chr3	129520884	129613068	JRIAL3F:0	
chr3	129613069	129618995	JRIAL3F:0	
chr3	129618996	129743335	JRIAL3F:0	
chr3	129743336	129758396	JRIAL3F:0	
chr3	129758397	130028673	JRIAL3F:0	
chr3	130028674	130033687	JRIAL3F:0	
chr3	130033688	130040375	JRIAL3F:0	
chr3	130040376	130050311	JRIAL3F:0	
chr3	130050312	130137502	JRIAL3F:0	
chr3	130137503	130141131	JRIAL3F:0	
chr3	130141132	130143296	JRIAL3F:0	
chr3	130143297	130147628	JRIAL3F:0	
chr3	130147629	130167936	JRIAL3F:0	
chr3	130167937	130173447	JRIAL3F:0	
chr3	130173448	130174581	CML103:0	
chr3	130174582	130175903	CML103:0	
chr3	130175904	130299376	JRIAL3F:0	
chr3	130299377	130307288	JRIAL3F:0	
chr3	130307289	130338513	Oh7B:0	
chr3	130338514	130340577	JRIAL3F:0	
chr3	130340578	130385904	JRIAL3F:0	
chr3	130385905	130389787	JRIAL3F:0	
chr3	130389788	130411939	JRIAL3F:0	
chr3	130411940	130416129	JRIAL3F:0	
chr3	130416130	130441606	JRIAL3F:0	
chr3	130441607	130443422	JRIAL3F:0	
chr3	130443423	130552222	JRIAL3F:0	
chr3	130552223	130557652	JRIAL3F:0	
chr3	130557653	130560554	JRIAL3F:0	
chr3	130560555	130586434	JRIAL3F:0	
chr3	130586435	130591330	JRIAL3F:0	
chr3	130591331	130592986	JRIAL3F:0	
chr3	130592987	130594773	JRIAL3F:0	
chr3	130594774	130598635	JRIAL3F:0	
chr3	130598636	130655477	JRIAL3F:0	
chr3	130655478	130657085	JRIAL3F:0	
chr3	130657086	130667505	JRIAL3F:0	
chr3	130667506	130673765	JRIAL3F:0	
chr3	130673766	130678058	JRIAL3F:0	
chr3	130678059	130680234	JRIAL3F:0	
chr3	130680235	130704393	JRIAL3F:0	
chr3	130704394	130726744	JRIAL3F:0	
chr3	130726745	130727249	JRIAL3F:0	
chr3	130727250	130735011	JRIAL3F:0	
chr3	130735012	130807082	JRIAL3F:0	
chr3	130807083	130813312	JRIAL3F:0	
chr3	130813313	130814524	CML103:0	
chr3	130814525	130820518	CML103:0	
chr3	130820519	130936131	CML103:0	
chr3	130936132	130941913	JRIAL3F:0	
chr3	130941914	131008430	JRIAL3F:0	
chr3	131008431	131020675	JRIAL3F:0	
chr3	131020676	131236892	JRIAL3F:0	
chr3	131236893	131238516	JRIAL3F:0	
chr3	131238517	131470158	JRIAL3F:0	
chr3	131470159	131493206	JRIAL3F:0	
chr3	131493207	131560431	JRIAL3F:0	
